 ,Area,Mean,Min,Max
13443,500.810,255,255,255
13444,463.436,255,255,255
13445,523.234,255,255,255
13446,441.012,255,255,255
13447,426.062,255,255,255
13448,209.294,255,255,255
13449,351.314,255,255,255
13450,530.709,255,255,255
13451,956.771,255,255,255
13452,560.608,255,255,255
13453,926.872,255,255,255
13454,642.831,255,255,255
13455,919.397,255,255,255
13456,194.344,255,255,255
13457,545.659,255,255,255
13458,67.273,255,255,255
13459,328.890,255,255,255
13460,216.768,255,255,255
13461,418.587,255,255,255
13462,134.546,255,255,255
13463,441.012,255,255,255
13464,358.789,255,255,255
13465,254.142,255,255,255
13466,313.941,255,255,255
13467,336.365,255,255,255
13468,67.273,255,255,255
13469,740.003,255,255,255
13470,403.638,255,255,255
13471,284.041,255,255,255
13472,149.495,255,255,255
13473,388.688,255,255,255
13474,523.234,255,255,255
13475,284.041,255,255,255
13476,478.386,255,255,255
13477,478.386,255,255,255
13478,276.567,255,255,255
13479,269.092,255,255,255
13480,343.840,255,255,255
13481,358.789,255,255,255
13482,523.234,255,255,255
13483,493.335,255,255,255
13484,889.498,255,255,255
13485,67.273,255,255,255
13486,298.991,255,255,255
13487,284.041,255,255,255
13488,837.175,255,255,255
13489,67.273,255,255,255
13490,463.436,255,255,255
13491,411.113,255,255,255
13492,298.991,255,255,255
13493,201.819,255,255,255
13494,298.991,255,255,255
13495,142.021,255,255,255
13496,441.012,255,255,255
13497,246.668,255,255,255
13498,291.516,255,255,255
13499,298.991,255,255,255
13500,194.344,255,255,255
13501,523.234,255,255,255
13502,216.768,255,255,255
13503,657.780,255,255,255
13504,1128.691,255,255,255
13505,171.920,255,255,255
13506,89.697,255,255,255
13507,1337.985,255,255,255
13508,291.516,255,255,255
13509,179.395,255,255,255
13510,112.122,255,255,255
13511,224.243,255,255,255
13512,254.142,255,255,255
13513,597.982,255,255,255
13514,553.133,255,255,255
13515,545.659,255,255,255
13516,291.516,255,255,255
13517,829.700,255,255,255
13518,216.768,255,255,255
13519,328.890,255,255,255
13520,441.012,255,255,255
13521,583.032,255,255,255
13522,448.486,255,255,255
13523,844.649,255,255,255
13524,201.819,255,255,255
13525,560.608,255,255,255
13526,470.911,255,255,255
13527,343.840,255,255,255
13528,396.163,255,255,255
13529,426.062,255,255,255
13530,545.659,255,255,255
13531,313.941,255,255,255
13532,463.436,255,255,255
13533,89.697,255,255,255
13534,418.587,255,255,255
13535,433.537,255,255,255
13536,418.587,255,255,255
13537,269.092,255,255,255
13538,1038.994,255,255,255
13539,448.486,255,255,255
13540,478.386,255,255,255
13541,426.062,255,255,255
13542,448.486,255,255,255
13543,448.486,255,255,255
13544,142.021,255,255,255
13545,336.365,255,255,255
13546,186.869,255,255,255
13547,1584.652,255,255,255
13548,328.890,255,255,255
13549,583.032,255,255,255
13550,231.718,255,255,255
13551,194.344,255,255,255
13552,306.466,255,255,255
13553,1472.531,255,255,255
13554,358.789,255,255,255
13555,336.365,255,255,255
13556,799.801,255,255,255
13557,269.092,255,255,255
13558,112.122,255,255,255
13559,291.516,255,255,255
13560,246.668,255,255,255
13561,463.436,255,255,255
13562,209.294,255,255,255
13563,605.457,255,255,255
13564,231.718,255,255,255
13565,448.486,255,255,255
13566,1106.267,255,255,255
13567,396.163,255,255,255
13568,343.840,255,255,255
13569,500.810,255,255,255
13570,254.142,255,255,255
13571,321.415,255,255,255
13572,209.294,255,255,255
13573,500.810,255,255,255
13574,179.395,255,255,255
13575,276.567,255,255,255
13576,1270.712,255,255,255
13577,201.819,255,255,255
13578,164.445,255,255,255
13579,186.869,255,255,255
13580,403.638,255,255,255
13581,209.294,255,255,255
13582,411.113,255,255,255
13583,441.012,255,255,255
13584,142.021,255,255,255
13585,381.213,255,255,255
13586,515.759,255,255,255
13587,216.768,255,255,255
13588,695.154,255,255,255
13589,112.122,255,255,255
13590,336.365,255,255,255
13591,89.697,255,255,255
13592,515.759,255,255,255
13593,538.184,255,255,255
13594,201.819,255,255,255
13595,119.596,255,255,255
13596,754.952,255,255,255
13597,441.012,255,255,255
13598,284.041,255,255,255
13599,328.890,255,255,255
13600,403.638,255,255,255
13601,478.386,255,255,255
13602,351.314,255,255,255
13603,979.195,255,255,255
13604,261.617,255,255,255
13605,67.273,255,255,255
13606,530.709,255,255,255
13607,276.567,255,255,255
13608,627.881,255,255,255
13609,171.920,255,255,255
13610,284.041,255,255,255
13611,612.931,255,255,255
13612,254.142,255,255,255
13613,246.668,255,255,255
13614,67.273,255,255,255
13615,246.668,255,255,255
13616,515.759,255,255,255
13617,313.941,255,255,255
13618,201.819,255,255,255
13619,89.697,255,255,255
13620,597.982,255,255,255
13621,194.344,255,255,255
13622,373.739,255,255,255
13623,852.124,255,255,255
13624,171.920,255,255,255
13625,463.436,255,255,255
13626,246.668,255,255,255
13627,224.243,255,255,255
13628,171.920,255,255,255
13629,254.142,255,255,255
13630,859.599,255,255,255
13631,254.142,255,255,255
13632,373.739,255,255,255
13633,156.970,255,255,255
13634,298.991,255,255,255
13635,306.466,255,255,255
13636,568.083,255,255,255
13637,201.819,255,255,255
13638,186.869,255,255,255
13639,156.970,255,255,255
13640,463.436,255,255,255
13641,366.264,255,255,255
13642,343.840,255,255,255
13643,231.718,255,255,255
13644,239.193,255,255,255
13645,919.397,255,255,255
13646,164.445,255,255,255
13647,568.083,255,255,255
13648,852.124,255,255,255
13649,538.184,255,255,255
13650,1113.741,255,255,255
13651,298.991,255,255,255
13652,201.819,255,255,255
13653,291.516,255,255,255
13654,403.638,255,255,255
13655,373.739,255,255,255
13656,67.273,255,255,255
13657,284.041,255,255,255
13658,291.516,255,255,255
13659,261.617,255,255,255
13660,358.789,255,255,255
13661,740.003,255,255,255
13662,231.718,255,255,255
13663,411.113,255,255,255
13664,261.617,255,255,255
13665,874.549,255,255,255
13666,568.083,255,255,255
13667,254.142,255,255,255
13668,351.314,255,255,255
13669,209.294,255,255,255
13670,725.053,255,255,255
13671,112.122,255,255,255
13672,725.053,255,255,255
13673,164.445,255,255,255
13674,156.970,255,255,255
13675,829.700,255,255,255
13676,583.032,255,255,255
13677,1465.056,255,255,255
13678,67.273,255,255,255
13679,89.697,255,255,255
13680,358.789,255,255,255
13681,657.780,255,255,255
13682,269.092,255,255,255
13683,261.617,255,255,255
13684,291.516,255,255,255
13685,127.071,255,255,255
13686,388.688,255,255,255
13687,224.243,255,255,255
13688,291.516,255,255,255
13689,291.516,255,255,255
13690,717.578,255,255,255
13691,396.163,255,255,255
13692,269.092,255,255,255
13693,351.314,255,255,255
13694,209.294,255,255,255
13695,911.922,255,255,255
13696,216.768,255,255,255
13697,246.668,255,255,255
13698,313.941,255,255,255
13699,381.213,255,255,255
13700,388.688,255,255,255
13701,134.546,255,255,255
13702,269.092,255,255,255
13703,493.335,255,255,255
13704,336.365,255,255,255
13705,284.041,255,255,255
13706,612.931,255,255,255
13707,612.931,255,255,255
13708,508.285,255,255,255
13709,844.649,255,255,255
13710,254.142,255,255,255
13711,224.243,255,255,255
13712,515.759,255,255,255
13713,560.608,255,255,255
13714,291.516,255,255,255
13715,134.546,255,255,255
13716,635.356,255,255,255
13717,470.911,255,255,255
13718,231.718,255,255,255
13719,500.810,255,255,255
13720,366.264,255,255,255
13721,149.495,255,255,255
13722,403.638,255,255,255
13723,269.092,255,255,255
13724,388.688,255,255,255
13725,127.071,255,255,255
13726,1151.115,255,255,255
13727,448.486,255,255,255
13728,313.941,255,255,255
13729,179.395,255,255,255
13730,119.596,255,255,255
13731,373.739,255,255,255
13732,852.124,255,255,255
13733,216.768,255,255,255
13734,1195.964,255,255,255
13735,336.365,255,255,255
13736,1988.290,255,255,255
13737,171.920,255,255,255
13738,343.840,255,255,255
13739,171.920,255,255,255
13740,239.193,255,255,255
13741,254.142,255,255,255
13742,635.356,255,255,255
13743,568.083,255,255,255
13744,179.395,255,255,255
13745,149.495,255,255,255
13746,441.012,255,255,255
13747,328.890,255,255,255
13748,433.537,255,255,255
13749,179.395,255,255,255
13750,463.436,255,255,255
13751,313.941,255,255,255
13752,994.145,255,255,255
13753,583.032,255,255,255
13754,254.142,255,255,255
13755,829.700,255,255,255
13756,1629.501,255,255,255
13757,859.599,255,255,255
13758,373.739,255,255,255
13759,485.860,255,255,255
13760,508.285,255,255,255
13761,216.768,255,255,255
13762,358.789,255,255,255
13763,313.941,255,255,255
13764,284.041,255,255,255
13765,194.344,255,255,255
13766,351.314,255,255,255
13767,112.122,255,255,255
13768,239.193,255,255,255
13769,201.819,255,255,255
13770,194.344,255,255,255
13771,418.587,255,255,255
13772,1181.014,255,255,255
13773,343.840,255,255,255
13774,209.294,255,255,255
13775,67.273,255,255,255
13776,366.264,255,255,255
13777,321.415,255,255,255
13778,777.377,255,255,255
13779,269.092,255,255,255
13780,358.789,255,255,255
13781,896.973,255,255,255
13782,381.213,255,255,255
13783,426.062,255,255,255
13784,493.335,255,255,255
13785,313.941,255,255,255
13786,97.172,255,255,255
13787,321.415,255,255,255
13788,343.840,255,255,255
13789,627.881,255,255,255
13790,313.941,255,255,255
13791,381.213,255,255,255
13792,403.638,255,255,255
13793,470.911,255,255,255
13794,874.549,255,255,255
13795,67.273,255,255,255
13796,89.697,255,255,255
13797,291.516,255,255,255
13798,717.578,255,255,255
13799,134.546,255,255,255
13800,411.113,255,255,255
13801,201.819,255,255,255
13802,358.789,255,255,255
13803,156.970,255,255,255
13804,186.869,255,255,255
13805,89.697,255,255,255
13806,321.415,255,255,255
13807,403.638,255,255,255
13808,351.314,255,255,255
13809,448.486,255,255,255
13810,231.718,255,255,255
13811,224.243,255,255,255
13812,702.629,255,255,255
13813,627.881,255,255,255
13814,306.466,255,255,255
13815,388.688,255,255,255
13816,769.902,255,255,255
13817,627.881,255,255,255
13818,411.113,255,255,255
13819,239.193,255,255,255
13820,560.608,255,255,255
13821,560.608,255,255,255
13822,1106.267,255,255,255
13823,246.668,255,255,255
13824,373.739,255,255,255
13825,343.840,255,255,255
13826,799.801,255,255,255
13827,171.920,255,255,255
13828,276.567,255,255,255
13829,231.718,255,255,255
13830,89.697,255,255,255
13831,433.537,255,255,255
13832,426.062,255,255,255
13833,254.142,255,255,255
13834,867.074,255,255,255
13835,336.365,255,255,255
13836,575.558,255,255,255
13837,3565.467,255,255,255
13838,276.567,255,255,255
13839,298.991,255,255,255
13840,246.668,255,255,255
13841,896.973,255,255,255
13842,321.415,255,255,255
13843,620.406,255,255,255
13844,216.768,255,255,255
13845,448.486,255,255,255
13846,388.688,255,255,255
13847,1076.367,255,255,255
13848,351.314,255,255,255
13849,89.697,255,255,255
13850,194.344,255,255,255
13851,224.243,255,255,255
13852,463.436,255,255,255
13853,231.718,255,255,255
13854,441.012,255,255,255
13855,934.347,255,255,255
13856,269.092,255,255,255
13857,149.495,255,255,255
13858,216.768,255,255,255
13859,246.668,255,255,255
13860,538.184,255,255,255
13861,164.445,255,255,255
13862,171.920,255,255,255
13863,971.721,255,255,255
13864,67.273,255,255,255
13865,418.587,255,255,255
13866,269.092,255,255,255
13867,568.083,255,255,255
13868,284.041,255,255,255
13869,620.406,255,255,255
13870,396.163,255,255,255
13871,508.285,255,255,255
13872,366.264,255,255,255
13873,112.122,255,255,255
13874,418.587,255,255,255
13875,171.920,255,255,255
13876,396.163,255,255,255
13877,134.546,255,255,255
13878,321.415,255,255,255
13879,463.436,255,255,255
13880,89.697,255,255,255
13881,321.415,255,255,255
13882,351.314,255,255,255
13883,493.335,255,255,255
13884,164.445,255,255,255
13885,209.294,255,255,255
13886,284.041,255,255,255
13887,298.991,255,255,255
13888,284.041,255,255,255
13889,575.558,255,255,255
13890,493.335,255,255,255
13891,284.041,255,255,255
13892,89.697,255,255,255
13893,403.638,255,255,255
13894,201.819,255,255,255
13895,351.314,255,255,255
13896,366.264,255,255,255
13897,321.415,255,255,255
13898,67.273,255,255,255
13899,164.445,255,255,255
13900,358.789,255,255,255
13901,67.273,255,255,255
13902,949.296,255,255,255
13903,1038.994,255,255,255
13904,291.516,255,255,255
13905,328.890,255,255,255
13906,142.021,255,255,255
13907,807.276,255,255,255
13908,239.193,255,255,255
13909,134.546,255,255,255
13910,381.213,255,255,255
13911,284.041,255,255,255
13912,67.273,255,255,255
13913,112.122,255,255,255
13914,194.344,255,255,255
13915,478.386,255,255,255
13916,142.021,255,255,255
13917,545.659,255,255,255
13918,179.395,255,255,255
13919,224.243,255,255,255
13920,89.697,255,255,255
13921,642.831,255,255,255
13922,171.920,255,255,255
13923,381.213,255,255,255
13924,665.255,255,255,255
13925,134.546,255,255,255
13926,254.142,255,255,255
13927,67.273,255,255,255
13928,298.991,255,255,255
13929,164.445,255,255,255
13930,328.890,255,255,255
13931,612.931,255,255,255
13932,485.860,255,255,255
13933,433.537,255,255,255
13934,269.092,255,255,255
13935,284.041,255,255,255
13936,224.243,255,255,255
13937,388.688,255,255,255
13938,298.991,255,255,255
13939,67.273,255,255,255
13940,89.697,255,255,255
13941,134.546,255,255,255
13942,67.273,255,255,255
13943,448.486,255,255,255
13944,291.516,255,255,255
13945,493.335,255,255,255
13946,313.941,255,255,255
13947,112.122,255,255,255
13948,418.587,255,255,255
13949,493.335,255,255,255
13950,284.041,255,255,255
13951,194.344,255,255,255
13952,67.273,255,255,255
13953,194.344,255,255,255
13954,321.415,255,255,255
13955,381.213,255,255,255
13956,911.922,255,255,255
13957,149.495,255,255,255
13958,411.113,255,255,255
13959,306.466,255,255,255
13960,411.113,255,255,255
13961,710.104,255,255,255
13962,515.759,255,255,255
13963,358.789,255,255,255
13964,171.920,255,255,255
13965,941.822,255,255,255
13966,224.243,255,255,255
13967,426.062,255,255,255
13968,276.567,255,255,255
13969,186.869,255,255,255
13970,441.012,255,255,255
13971,508.285,255,255,255
13972,291.516,255,255,255
13973,134.546,255,255,255
13974,508.285,255,255,255
13975,164.445,255,255,255
13976,500.810,255,255,255
13977,1068.893,255,255,255
13978,433.537,255,255,255
13979,620.406,255,255,255
13980,246.668,255,255,255
13981,119.596,255,255,255
13982,67.273,255,255,255
13983,418.587,255,255,255
13984,298.991,255,255,255
13985,261.617,255,255,255
13986,67.273,255,255,255
13987,411.113,255,255,255
13988,500.810,255,255,255
13989,358.789,255,255,255
13990,194.344,255,255,255
13991,366.264,255,255,255
13992,366.264,255,255,255
13993,254.142,255,255,255
13994,328.890,255,255,255
13995,171.920,255,255,255
13996,142.021,255,255,255
13997,231.718,255,255,255
13998,276.567,255,255,255
13999,224.243,255,255,255
14000,418.587,255,255,255
14001,201.819,255,255,255
14002,500.810,255,255,255
14003,702.629,255,255,255
14004,216.768,255,255,255
14005,239.193,255,255,255
14006,284.041,255,255,255
14007,433.537,255,255,255
14008,254.142,255,255,255
14009,754.952,255,255,255
14010,336.365,255,255,255
14011,216.768,255,255,255
14012,179.395,255,255,255
14013,291.516,255,255,255
14014,246.668,255,255,255
14015,321.415,255,255,255
14016,224.243,255,255,255
14017,381.213,255,255,255
14018,366.264,255,255,255
14019,500.810,255,255,255
14020,67.273,255,255,255
14021,874.549,255,255,255
14022,306.466,255,255,255
14023,261.617,255,255,255
14024,485.860,255,255,255
14025,112.122,255,255,255
14026,949.296,255,255,255
14027,179.395,255,255,255
14028,89.697,255,255,255
14029,209.294,255,255,255
14030,201.819,255,255,255
14031,956.771,255,255,255
14032,276.567,255,255,255
14033,441.012,255,255,255
14034,89.697,255,255,255
14035,149.495,255,255,255
14036,201.819,255,255,255
14037,149.495,255,255,255
14038,284.041,255,255,255
14039,284.041,255,255,255
14040,239.193,255,255,255
14041,358.789,255,255,255
14042,313.941,255,255,255
14043,269.092,255,255,255
14044,358.789,255,255,255
14045,194.344,255,255,255
14046,538.184,255,255,255
14047,291.516,255,255,255
14048,388.688,255,255,255
14049,171.920,255,255,255
14050,89.697,255,255,255
14051,246.668,255,255,255
14052,164.445,255,255,255
14053,568.083,255,255,255
14054,89.697,255,255,255
14055,373.739,255,255,255
14056,269.092,255,255,255
14057,216.768,255,255,255
14058,246.668,255,255,255
14059,313.941,255,255,255
14060,201.819,255,255,255
14061,179.395,255,255,255
14062,605.457,255,255,255
14063,343.840,255,255,255
14064,478.386,255,255,255
14065,171.920,255,255,255
14066,321.415,255,255,255
14067,321.415,255,255,255
14068,254.142,255,255,255
14069,732.528,255,255,255
14070,254.142,255,255,255
14071,89.697,255,255,255
14072,291.516,255,255,255
14073,89.697,255,255,255
14074,89.697,255,255,255
14075,89.697,255,255,255
14076,112.122,255,255,255
14077,328.890,255,255,255
14078,351.314,255,255,255
14079,321.415,255,255,255
14080,224.243,255,255,255
14081,298.991,255,255,255
14082,463.436,255,255,255
14083,612.931,255,255,255
14084,478.386,255,255,255
14085,313.941,255,255,255
14086,276.567,255,255,255
14087,104.647,255,255,255
14088,941.822,255,255,255
14089,336.365,255,255,255
14090,919.397,255,255,255
14091,261.617,255,255,255
14092,911.922,255,255,255
14093,186.869,255,255,255
14094,179.395,255,255,255
14095,418.587,255,255,255
14096,231.718,255,255,255
14097,112.122,255,255,255
14098,351.314,255,255,255
14099,269.092,255,255,255
14100,216.768,255,255,255
14101,381.213,255,255,255
14102,254.142,255,255,255
14103,67.273,255,255,255
14104,149.495,255,255,255
